KOJIN ID,Formula,DFT enthalpy,Nzpe energy
081CID284, C1H2N0O2F0, -85.783026569, -104.806499475
082CID7865, C2H4N0O2F0, -87.898252774, -123.052187319
083CID178, C2H5N1O1F0, -55.963503403, -97.448044406
084CID9033, C2H5N1O0F0, 29.833852688, -9.440189014
085CID9999, C2H0N2O0F0, 75.255075761, 64.770328959
086CID674, C2H7N1O0F0, -8.089249307, -59.873900841
087CID6341, C2H7N1O0F0, -12.979959717, -64.922116250
088CID10038, C2H2N0O1F0, -11.447295335, -30.158234006
089CID6354, C2H4N0O1F0, -12.907361924, -45.233955435
090CID177, C2H4N0O1F0, -41.316590192, -73.005633964
091CID7860, C2H2N0O2F0, -50.907096623, -72.330542758
092CID702, C2H6N0O1F0, -53.661050101, -98.617480235
093CID8254, C2H6N0O1F0, -47.649242460, -92.601907476
094CID7855, C3H3N1O0F0, 44.726907014, 15.090361233
095CID180, C3H6N0O1F0, -55.291491276, -103.009966932
096CID176, C2H4N0O2F0, -100.033580803, -134.918313526
097CID3776, C3H8N0O1F0, -64.232663564, -124.923596005
098CID10903, C3H8N0O1F0, -57.368315287, -118.368610433
099CID1146, C3H9N1O0F0, -14.185431880, -81.617361779
100CID8029, C4H4N0O1F0, -9.164144255, -49.059882521
101CID8027, C4H5N1O0F0, 25.471365252, -21.221845949
102CID1049, C5H5N1O0F0, 25.618435686, -24.931198194
103CID783, C0H2N0O0F0, -.33629959885, -6.60256164885
